"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 21, 2017","0.011330","0.011300","0.011710","0.011200","353.78K","0.27%"
"Feb 20, 2017","0.011300","0.012150","0.012400","0.011150","325.41K","-7.00%"
"Feb 19, 2017","0.012150","0.012140","0.012250","0.012030","138.61K","0.08%"
"Feb 18, 2017","0.012140","0.012070","0.012150","0.011880","193.98K","0.58%"
"Feb 17, 2017","0.012070","0.012370","0.012410","0.011900","240.16K","-2.43%"
"Feb 16, 2017","0.012370","0.012780","0.012810","0.012110","380.56K","-3.21%"
"Feb 15, 2017","0.012780","0.012820","0.012970","0.012500","407.31K","-0.31%"
"Feb 14, 2017","0.012820","0.011360","0.013500","0.011320","1.15M","12.85%"
"Feb 13, 2017","0.011360","0.011380","0.011460","0.011210","142.03K","-0.18%"
"Feb 12, 2017","0.011380","0.011300","0.011400","0.011210","111.30K","0.71%"
"Feb 11, 2017","0.011300","0.011330","0.011480","0.011140","178.44K","-0.26%"
"Feb 10, 2017","0.011330","0.011120","0.011590","0.011050","306.84K","1.89%"
"Feb 09, 2017","0.011120","0.010760","0.011310","0.010610","554.06K","3.35%"
"Feb 08, 2017","0.010760","0.010870","0.010890","0.010610","198.76K","-1.01%"
"Feb 07, 2017","0.010870","0.011020","0.011110","0.010850","124.90K","-1.36%"
"Feb 06, 2017","0.011020","0.011070","0.011100","0.010850","126.89K","-0.45%"
"Feb 05, 2017","0.011070","0.010970","0.011140","0.010900","112.18K","0.91%"
"Feb 04, 2017","0.010970","0.010770","0.011230","0.010770","329.60K","1.86%"
"Feb 03, 2017","0.010770","0.010740","0.010800","0.010400","302.27K","0.28%"
"Feb 02, 2017","0.010740","0.010840","0.010860","0.010660","224.52K","-0.92%"
"Feb 01, 2017","0.010840","0.011050","0.011200","0.010670","390.03K","-1.90%"
"Jan 31, 2017","0.011050","0.011460","0.011500","0.011000","327.67K","-3.58%"
"Jan 30, 2017","0.011460","0.011430","0.011720","0.011350","187.68K","0.26%"
"Jan 29, 2017","0.011430","0.011510","0.011510","0.011310","81.99K","-0.70%"
"Jan 28, 2017","0.011510","0.011410","0.011520","0.011260","123.75K","0.88%"
"Jan 27, 2017","0.011410","0.011620","0.011630","0.011300","194.84K","-1.81%"
"Jan 26, 2017","0.011620","0.011700","0.011760","0.011370","265.54K","-0.68%"
"Jan 25, 2017","0.011700","0.011790","0.011960","0.011660","156.18K","-0.76%"
"Jan 24, 2017","0.011790","0.011660","0.011940","0.011610","169.59K","1.11%"
"Jan 23, 2017","0.011660","0.011640","0.011770","0.011510","184.80K","0.17%"
"Jan 22, 2017","0.011640","0.011850","0.011880","0.011620","140.80K","-1.77%"
"Jan 21, 2017","0.011850","0.011840","0.012000","0.011280","367.80K","0.08%"
"Jan 20, 2017","0.011840","0.011580","0.012100","0.011530","340.28K","2.25%"
"Jan 19, 2017","0.011580","0.011570","0.011640","0.011310","191.47K","0.09%"
"Jan 18, 2017","0.011570","0.011210","0.011780","0.011200","267.95K","3.21%"
"Jan 17, 2017","0.011210","0.011550","0.011890","0.011030","517.43K","-2.94%"
"Jan 16, 2017","0.011550","0.011930","0.011950","0.011400","284.50K","-3.19%"
"Jan 15, 2017","0.011930","0.011870","0.012100","0.011770","149.33K","0.51%"
"Jan 14, 2017","0.011870","0.011680","0.012000","0.011460","216.01K","1.63%"
"Jan 13, 2017","0.011680","0.011990","0.012210","0.011450","416.47K","-2.59%"
"Jan 12, 2017","0.011990","0.012250","0.012630","0.011900","497.71K","-2.12%"
"Jan 11, 2017","0.012250","0.011600","0.012450","0.011420","886.36K","5.60%"
"Jan 10, 2017","0.011600","0.011430","0.011920","0.011220","461.55K","1.49%"
"Jan 09, 2017","0.011430","0.011290","0.012200","0.011000","1.06M","1.24%"
"Jan 08, 2017","0.011290","0.010950","0.011490","0.010510","508.05K","3.11%"
"Jan 07, 2017","0.010950","0.011400","0.011870","0.010110","927.03K","-3.95%"
"Jan 06, 2017","0.011400","0.010240","0.011640","0.010080","1.37M","11.33%"
"Jan 05, 2017","0.010240","0.009698","0.010450","0.009251","1.52M","5.59%"
"Jan 04, 2017","0.009698","0.009325","0.010100","0.009000","1.49M","4.00%"
"Jan 03, 2017","0.009325","0.008174","0.009750","0.008033","1.35M","14.08%"
"Jan 02, 2017","0.008174","0.008192","0.008434","0.007823","638.98K","-0.22%"
"Jan 01, 2017","0.008192","0.008320","0.008931","0.008001","681.58K","-1.54%"
"Dec 31, 2016","0.008320","0.008505","0.008628","0.008251","243.32K","-2.18%"
"Dec 30, 2016","0.008505","0.008430","0.008970","0.008387","587.36K","0.89%"
"Dec 29, 2016","0.008430","0.007674","0.008900","0.007647","1.63M","9.85%"
"Dec 28, 2016","0.007674","0.007721","0.008089","0.007302","1.14M","-0.61%"
"Dec 27, 2016","0.007721","0.008024","0.008160","0.007522","560.36K","-3.78%"
"Dec 26, 2016","0.008024","0.008030","0.008210","0.007779","371.05K","-0.07%"
"Dec 25, 2016","0.008030","0.008125","0.008400","0.007975","578.94K","-1.17%"
"Dec 24, 2016","0.008125","0.007785","0.008297","0.007692","487.71K","4.37%"
"Dec 23, 2016","0.007785","0.008884","0.008887","0.007739","1.29M","-12.37%"
"Dec 22, 2016","0.008884","0.009495","0.009522","0.008555","1.06M","-6.43%"
"Dec 21, 2016","0.009495","0.009501","0.009716","0.009450","415.38K","-0.06%"
"Dec 20, 2016","0.009501","0.009614","0.009888","0.009427","244.30K","-1.18%"
"Dec 19, 2016","0.009614","0.009978","0.009978","0.009540","284.64K","-3.65%"
"Dec 18, 2016","0.009978","0.009764","0.010100","0.009725","318.39K","2.19%"
"Dec 17, 2016","0.009764","0.009961","0.010030","0.009220","413.59K","-1.98%"
"Dec 16, 2016","0.009961","0.010000","0.010180","0.009878","216.06K","-0.39%"
"Dec 15, 2016","0.010000","0.010590","0.010590","0.009870","661.87K","-5.57%"
"Dec 14, 2016","0.010590","0.010730","0.011010","0.010500","318.09K","-1.30%"
"Dec 13, 2016","0.010730","0.010920","0.010950","0.010640","201.69K","-1.74%"
"Dec 12, 2016","0.010920","0.010700","0.011190","0.010520","537.53K","2.06%"
"Dec 11, 2016","0.010700","0.010470","0.010800","0.010440","317.78K","2.20%"
"Dec 10, 2016","0.010470","0.011050","0.011050","0.010300","482.01K","-5.25%"
"Dec 09, 2016","0.011050","0.010750","0.011270","0.010430","868.96K","2.79%"
"Dec 08, 2016","0.010750","0.010850","0.011580","0.010650","955.62K","-0.92%"
"Dec 07, 2016","0.010850","0.010230","0.011200","0.009580","1.44M","6.06%"
"Dec 06, 2016","0.010230","0.008870","0.010440","0.007600","3.90M","15.33%"
"Dec 05, 2016","0.008870","0.009816","0.010030","0.008640","1.26M","-9.64%"
"Dec 04, 2016","0.009816","0.010330","0.010380","0.009600","548.01K","-4.98%"
"Dec 03, 2016","0.010330","0.009879","0.010720","0.009830","840.10K","4.57%"
"Dec 02, 2016","0.009879","0.011210","0.011230","0.009400","1.14M","-11.87%"
"Dec 01, 2016","0.011210","0.011580","0.011600","0.010980","310.64K","-3.20%"
"Nov 30, 2016","0.011580","0.011170","0.011920","0.011050","602.12K","3.67%"
"Nov 29, 2016","0.011170","0.011900","0.011900","0.010110","955.43K","-6.13%"
"Nov 28, 2016","0.011900","0.012280","0.012330","0.011800","259.60K","-3.09%"
"Nov 27, 2016","0.012280","0.012630","0.012800","0.011850","384.13K","-2.77%"
"Nov 26, 2016","0.012630","0.012680","0.012950","0.012540","120.47K","-0.39%"
"Nov 25, 2016","0.012680","0.012520","0.013280","0.012410","347.22K","1.28%"
"Nov 24, 2016","0.012520","0.013140","0.013250","0.011000","756.98K","-4.72%"
"Nov 23, 2016","0.013140","0.013130","0.013470","0.012990","174.02K","0.08%"
"Nov 22, 2016","0.013130","0.013000","0.013840","0.012710","531.51K","1.00%"
"Nov 21, 2016","0.013000","0.013090","0.013220","0.012820","118.81K","-0.69%"
"Nov 20, 2016","0.013090","0.012850","0.013370","0.012620","229.66K","1.87%"
"Nov 19, 2016","0.012850","0.012620","0.013100","0.012550","201.84K","1.82%"
"Nov 18, 2016","0.012620","0.013460","0.013600","0.012300","532.39K","-6.24%"
"Nov 17, 2016","0.013460","0.013550","0.013680","0.013160","249.85K","-0.66%"
"Nov 16, 2016","0.013550","0.014340","0.014560","0.013230","457.37K","-5.51%"
"Nov 15, 2016","0.014340","0.014160","0.014510","0.013840","263.03K","1.27%"
"Nov 14, 2016","0.014160","0.014400","0.014510","0.014120","124.74K","-1.67%"
"Nov 13, 2016","0.014400","0.014000","0.015090","0.013670","388.42K","2.86%"
"Nov 12, 2016","0.014000","0.014400","0.014620","0.013800","400.76K","-2.78%"
"Nov 11, 2016","0.014400","0.014790","0.014850","0.014290","241.97K","-2.64%"
"Nov 10, 2016","0.014790","0.014790","0.014980","0.014550","147.60K","0.00%"
"Nov 09, 2016","0.014790","0.015250","0.015280","0.013950","623.54K","-3.02%"
"Nov 08, 2016","0.015250","0.015390","0.015590","0.015040","208.99K","-0.91%"
"Nov 07, 2016","0.015390","0.015300","0.015800","0.015230","128.16K","0.59%"
"Nov 06, 2016","0.015300","0.015740","0.015780","0.015280","147.59K","-2.80%"
"Nov 05, 2016","0.015740","0.015840","0.015900","0.015520","150.15K","-0.63%"
"Nov 04, 2016","0.015840","0.015810","0.016000","0.015390","304.54K","0.19%"
"Nov 03, 2016","0.015810","0.014720","0.016120","0.014490","625.43K","7.40%"
"Nov 02, 2016","0.014720","0.014750","0.015520","0.014550","392.29K","-0.20%"
"Nov 01, 2016","0.014750","0.015660","0.015800","0.013970","967.57K","-5.81%"
"Oct 31, 2016","0.015660","0.016080","0.016500","0.015440","545.35K","-2.61%"
"Oct 30, 2016","0.016080","0.014440","0.016540","0.014400","741.10K","11.36%"
"Oct 29, 2016","0.014440","0.016050","0.016140","0.013150","1.14M","-10.03%"
"Oct 28, 2016","0.016050","0.016700","0.016930","0.015860","480.07K","-3.89%"
"Oct 27, 2016","0.016700","0.017040","0.017050","0.016300","448.38K","-2.00%"
"Oct 26, 2016","0.017040","0.017430","0.017960","0.016850","253.08K","-2.24%"
"Oct 25, 2016","0.017430","0.018200","0.018300","0.016790","691.28K","-4.23%"
"Oct 24, 2016","0.018200","0.018340","0.018470","0.018200","102.68K","-0.76%"
"Oct 23, 2016","0.018340","0.018430","0.018550","0.018100","127.83K","-0.49%"
"Oct 22, 2016","0.018430","0.019170","0.019230","0.018190","228.22K","-3.86%"
"Oct 21, 2016","0.019170","0.019090","0.019290","0.019010","116.93K","0.42%"
"Oct 20, 2016","0.019090","0.019060","0.019570","0.018960","237.95K","0.16%"
"Oct 19, 2016","0.019060","0.019670","0.019860","0.018840","362.63K","-3.10%"
"Oct 18, 2016","0.019670","0.018760","0.020230","0.018760","673.89K","4.85%"
"Oct 17, 2016","0.018760","0.018570","0.018880","0.018400","199.02K","1.02%"
"Oct 16, 2016","0.018570","0.018730","0.018900","0.018510","89.28K","-0.85%"
"Oct 15, 2016","0.018730","0.018650","0.018890","0.018310","144.34K","0.43%"
"Oct 14, 2016","0.018650","0.019070","0.019070","0.018570","104.64K","-2.20%"
"Oct 13, 2016","0.019070","0.018430","0.019270","0.018400","340.84K","3.47%"
"Oct 12, 2016","0.018430","0.018250","0.019050","0.018210","320.12K","0.99%"
"Oct 11, 2016","0.018250","0.018980","0.019590","0.018100","396.02K","-3.85%"
"Oct 10, 2016","0.018980","0.019520","0.019560","0.018660","364.40K","-2.77%"
"Oct 09, 2016","0.019520","0.019660","0.020090","0.019280","241.76K","-0.71%"
"Oct 08, 2016","0.019660","0.020500","0.020550","0.019300","362.53K","-4.10%"
"Oct 07, 2016","0.020500","0.021000","0.021220","0.020240","261.17K","-2.38%"
"Oct 06, 2016","0.021000","0.021240","0.021500","0.020660","370.79K","-1.13%"
"Oct 05, 2016","0.021240","0.021810","0.021900","0.021240","265.18K","-2.61%"
"Oct 04, 2016","0.021810","0.022020","0.022200","0.021590","285.51K","-0.95%"
"Oct 03, 2016","0.022020","0.021610","0.022150","0.021480","247.03K","1.90%"
"Oct 02, 2016","0.021610","0.021420","0.021810","0.021330","103.18K","0.89%"
"Oct 01, 2016","0.021420","0.021730","0.021900","0.021070","185.81K","-1.43%"
"Sep 30, 2016","0.021730","0.021640","0.022090","0.021430","183.46K","0.42%"
"Sep 29, 2016","0.021640","0.021900","0.022120","0.021500","129.95K","-1.19%"
"Sep 28, 2016","0.021900","0.021640","0.022400","0.021550","272.85K","1.20%"
"Sep 27, 2016","0.021640","0.021080","0.021860","0.021020","194.84K","2.66%"
"Sep 26, 2016","0.021080","0.021670","0.022000","0.021030","265.92K","-2.72%"
"Sep 25, 2016","0.021670","0.021380","0.021770","0.021180","217.51K","1.36%"
"Sep 24, 2016","0.021380","0.022040","0.022150","0.020700","411.60K","-2.99%"
"Sep 23, 2016","0.022040","0.021910","0.022460","0.021860","343.44K","0.59%"
"Sep 22, 2016","0.021910","0.023010","0.023170","0.020710","1.12M","-4.78%"
"Sep 21, 2016","0.023010","0.023500","0.024100","0.022000","1.10M","-2.09%"
"Sep 20, 2016","0.023500","0.021230","0.023640","0.021210","1.16M","10.69%"
"Sep 19, 2016","0.021230","0.019910","0.021410","0.019840","450.00K","6.63%"
"Sep 18, 2016","0.019910","0.021010","0.021400","0.019670","786.35K","-5.24%"
"Sep 17, 2016","0.021010","0.020760","0.021070","0.020470","310.51K","1.20%"
"Sep 16, 2016","0.020760","0.019650","0.021180","0.019500","641.48K","5.65%"
"Sep 15, 2016","0.019650","0.019550","0.019870","0.019500","224.28K","0.51%"
"Sep 14, 2016","0.019550","0.019590","0.019650","0.019110","180.58K","-0.20%"
"Sep 13, 2016","0.019590","0.019590","0.020040","0.019420","348.37K","0.00%"
"Sep 12, 2016","0.019590","0.019210","0.019710","0.019080","241.96K","1.98%"
"Sep 11, 2016","0.019210","0.019400","0.019650","0.018580","388.41K","-0.98%"
"Sep 10, 2016","0.019400","0.018680","0.019400","0.018450","222.64K","3.85%"
"Sep 09, 2016","0.018680","0.018160","0.018840","0.018000","198.71K","2.86%"
"Sep 08, 2016","0.018160","0.018800","0.019010","0.017800","438.02K","-3.40%"
"Sep 07, 2016","0.018800","0.019100","0.019270","0.018660","241.24K","-1.57%"
"Sep 06, 2016","0.019100","0.019370","0.019370","0.018730","279.31K","-1.39%"
"Sep 05, 2016","0.019370","0.019180","0.019620","0.019050","196.98K","0.99%"
"Sep 04, 2016","0.019180","0.019640","0.019800","0.018910","271.68K","-2.34%"
"Sep 03, 2016","0.019640","0.020990","0.021550","0.019000","553.65K","-6.43%"
"Sep 02, 2016","0.020990","0.021250","0.021500","0.020730","394.11K","-1.22%"
"Sep 01, 2016","0.021250","0.020210","0.022250","0.020100","1.00M","5.15%"
"Aug 31, 2016","0.020210","0.019510","0.020290","0.019320","439.23K","3.59%"
"Aug 30, 2016","0.019510","0.019040","0.019690","0.018930","296.75K","2.47%"
"Aug 29, 2016","0.019040","0.019000","0.019430","0.018600","342.29K","0.21%"
"Aug 28, 2016","0.019000","0.019590","0.019610","0.018980","239.08K","-3.01%"
"Aug 27, 2016","0.019590","0.019510","0.019770","0.019380","88.25K","0.41%"
"Aug 26, 2016","0.019510","0.019700","0.019890","0.019310","243.79K","-0.96%"
"Aug 25, 2016","0.019700","0.019010","0.019760","0.019000","333.84K","3.63%"
"Aug 24, 2016","0.019010","0.018880","0.019250","0.018880","156.54K","0.69%"
"Aug 23, 2016","0.018880","0.018930","0.019210","0.018660","236.07K","-0.26%"
"Aug 22, 2016","0.018930","0.019220","0.019500","0.018800","267.66K","-1.51%"
"Aug 21, 2016","0.019220","0.019400","0.019410","0.018800","177.73K","-0.93%"
"Aug 20, 2016","0.019400","0.018710","0.019500","0.018680","254.50K","3.69%"
"Aug 19, 2016","0.018710","0.018720","0.018880","0.018590","167.66K","-0.05%"
"Aug 18, 2016","0.018720","0.018770","0.019260","0.018650","218.64K","-0.27%"
"Aug 17, 2016","0.018770","0.019240","0.019370","0.018710","271.63K","-2.44%"
"Aug 16, 2016","0.019240","0.019740","0.019880","0.019140","228.88K","-2.53%"
"Aug 15, 2016","0.019740","0.019610","0.019830","0.019400","257.70K","0.66%"
"Aug 14, 2016","0.019610","0.019720","0.020110","0.019450","307.85K","-0.56%"
"Aug 13, 2016","0.019720","0.020060","0.020130","0.019590","280.51K","-1.69%"
"Aug 12, 2016","0.020060","0.019820","0.020590","0.019800","462.21K","1.21%"
"Aug 11, 2016","0.019820","0.020800","0.020830","0.019500","622.34K","-4.71%"
"Aug 10, 2016","0.020800","0.020800","0.021300","0.019910","862.37K","0.00%"
"Aug 09, 2016","0.020800","0.019200","0.021290","0.019010","1.61M","8.33%"
"Aug 08, 2016","0.019200","0.018530","0.019260","0.018260","477.79K","3.62%"
"Aug 07, 2016","0.018530","0.018600","0.018850","0.018120","542.77K","-0.38%"
"Aug 06, 2016","0.018600","0.019020","0.019060","0.017910","768.93K","-2.21%"
"Aug 05, 2016","0.019020","0.019270","0.019470","0.018700","679.65K","-1.30%"
"Aug 04, 2016","0.019270","0.017980","0.019700","0.017760","1.83M","7.17%"
"Aug 03, 2016","0.017980","0.016290","0.018500","0.015620","2.89M","10.37%"
"Aug 02, 2016","0.016290","0.018200","0.018330","0.013530","4.19M","-10.49%"
"Aug 01, 2016","0.018200","0.018990","0.019300","0.018150","645.09K","-4.16%"
"Jul 31, 2016","0.018990","0.019060","0.019750","0.018000","834.76K","-0.37%"
"Jul 30, 2016","0.019060","0.019580","0.019580","0.019000","234.81K","-2.66%"
"Jul 29, 2016","0.019580","0.019600","0.019760","0.019140","348.06K","-0.10%"
"Jul 28, 2016","0.019600","0.019890","0.019990","0.018960","833.58K","-1.46%"
"Jul 27, 2016","0.019890","0.018290","0.020700","0.017920","2.25M","8.75%"
"Jul 26, 2016","0.018290","0.021210","0.021250","0.017600","3.83M","-13.77%"
"Jul 25, 2016","0.021210","0.019100","0.021250","0.019090","1.29M","11.05%"
"Jul 24, 2016","0.019100","0.021700","0.022200","0.018230","2.89M","-11.98%"
"Jul 23, 2016","0.021700","0.022680","0.022900","0.021320","939.06K","-4.32%"
"Jul 22, 2016","0.022680","0.018860","0.022820","0.018690","2.52M","20.25%"
"Jul 21, 2016","0.018860","0.018670","0.019140","0.017970","780.92K","1.02%"
"Jul 20, 2016","0.018670","0.017400","0.019500","0.017150","2.32M","7.30%"
"Jul 19, 2016","0.017400","0.016340","0.018020","0.016230","787.60K","6.49%"
"Jul 18, 2016","0.016340","0.016520","0.017100","0.016180","642.53K","-1.09%"
"Jul 17, 2016","0.016520","0.017530","0.017600","0.016160","758.30K","-5.76%"
"Jul 16, 2016","0.017530","0.017900","0.018100","0.017490","399.99K","-2.07%"
"Jul 15, 2016","0.017900","0.017580","0.018760","0.017350","876.22K","1.82%"
"Jul 14, 2016","0.017580","0.015780","0.017770","0.015780","975.38K","11.41%"
"Jul 13, 2016","0.015780","0.015650","0.016010","0.015520","314.29K","0.83%"
"Jul 12, 2016","0.015650","0.016170","0.016560","0.015500","454.11K","-3.22%"
"Jul 11, 2016","0.016170","0.016840","0.016880","0.015740","546.07K","-3.98%"
"Jul 10, 2016","0.016840","0.016770","0.017100","0.016530","218.18K","0.42%"
"Jul 09, 2016","0.016770","0.017010","0.017350","0.016400","603.95K","-1.41%"
"Jul 08, 2016","0.017010","0.015780","0.017500","0.015550","658.96K","7.79%"
"Jul 07, 2016","0.015780","0.015500","0.016230","0.015010","650.17K","1.81%"
"Jul 06, 2016","0.015500","0.015760","0.016490","0.015180","750.28K","-1.65%"
"Jul 05, 2016","0.015760","0.016850","0.016990","0.014150","1.87M","-6.47%"
"Jul 04, 2016","0.016850","0.017760","0.017990","0.016790","496.63K","-5.12%"
"Jul 03, 2016","0.017760","0.017350","0.018160","0.017160","379.07K","2.36%"
"Jul 02, 2016","0.017350","0.018240","0.018290","0.017150","346.62K","-4.88%"
"Jul 01, 2016","0.018240","0.018510","0.018620","0.017220","659.95K","-1.46%"
"Jun 30, 2016","0.018510","0.020000","0.020050","0.018440","587.47K","-7.45%"
"Jun 29, 2016","0.020000","0.018930","0.020500","0.018090","922.52K","5.65%"
"Jun 28, 2016","0.018930","0.021440","0.021510","0.017650","1.40M","-11.71%"
"Jun 27, 2016","0.021440","0.021920","0.022290","0.021200","361.03K","-2.19%"
"Jun 26, 2016","0.021920","0.021370","0.023000","0.021370","490.23K","2.57%"
"Jun 25, 2016","0.021370","0.021570","0.021850","0.020670","504.72K","-0.93%"
"Jun 24, 2016","0.021570","0.021870","0.021960","0.020000","991.46K","-1.37%"
"Jun 23, 2016","0.021870","0.022260","0.023460","0.021510","928.87K","-1.75%"
"Jun 22, 2016","0.022260","0.019040","0.023900","0.019000","3.56M","16.91%"
"Jun 21, 2016","0.019040","0.015980","0.019450","0.015980","2.74M","19.15%"
"Jun 20, 2016","0.015980","0.016250","0.016530","0.013700","2.37M","-1.66%"
"Jun 19, 2016","0.016250","0.014940","0.017660","0.014020","2.69M","8.77%"
"Jun 18, 2016","0.014940","0.020940","0.021000","0.012440","4.88M","-28.65%"
"Jun 17, 2016","0.020940","0.026950","0.027990","0.017220","4.61M","-22.30%"
"Jun 16, 2016","0.026950","0.026670","0.027240","0.025620","572.09K","1.05%"
"Jun 15, 2016","0.026670","0.027540","0.027820","0.026050","410.93K","-3.16%"
"Jun 14, 2016","0.027540","0.025080","0.028100","0.024850","1.31M","9.81%"
"Jun 13, 2016","0.025080","0.023600","0.025300","0.022900","799.77K","6.27%"
"Jun 12, 2016","0.023600","0.023510","0.024000","0.022080","1.19M","0.38%"
"Jun 11, 2016","0.023510","0.024170","0.024180","0.023360","378.47K","-2.73%"
"Jun 10, 2016","0.024170","0.024910","0.025150","0.023910","309.34K","-2.97%"
"Jun 09, 2016","0.024910","0.024900","0.025550","0.024560","251.47K","0.04%"
"Jun 08, 2016","0.024900","0.025000","0.025850","0.024660","498.66K","-0.40%"
"Jun 07, 2016","0.025000","0.023830","0.025380","0.023400","744.53K","4.91%"
"Jun 06, 2016","0.023830","0.024360","0.024490","0.023470","291.56K","-2.18%"
"Jun 05, 2016","0.024360","0.023920","0.024750","0.023400","388.83K","1.84%"
"Jun 04, 2016","0.023920","0.024360","0.024720","0.022830","575.70K","-1.81%"
"Jun 03, 2016","0.024360","0.025630","0.025900","0.022930","811.71K","-4.96%"
"Jun 02, 2016","0.025630","0.025720","0.026450","0.025130","319.77K","-0.35%"
"Jun 01, 2016","0.025720","0.026340","0.027300","0.024930","793.94K","-2.35%"
"May 31, 2016","0.026340","0.023800","0.027600","0.023370","1.63M","10.67%"
"May 30, 2016","0.023800","0.023680","0.024180","0.022650","605.73K","0.51%"
"May 29, 2016","0.023680","0.022340","0.024240","0.021900","1.22M","6.00%"
"May 28, 2016","0.022340","0.023580","0.025100","0.020670","2.04M","-5.26%"
"May 27, 2016","0.023580","0.027680","0.027690","0.021900","2.73M","-14.81%"
"May 26, 2016","0.027680","0.027850","0.029000","0.026530","815.04K","-0.61%"
"May 25, 2016","0.027850","0.028270","0.028970","0.026010","1.13M","-1.49%"
"May 24, 2016","0.028270","0.030340","0.031080","0.026600","1.72M","-6.82%"
"May 23, 2016","0.030340","0.032480","0.033100","0.030260","787.79K","-6.59%"
"May 22, 2016","0.032480","0.031550","0.032800","0.031050","729.37K","2.95%"
"May 21, 2016","0.031550","0.031000","0.031820","0.029520","979.60K","1.77%"
"May 20, 2016","0.031000","0.033320","0.034150","0.030000","2.05M","-6.96%"
"May 19, 2016","0.033320","0.029350","0.033350","0.029130","2.10M","13.53%"
"May 18, 2016","0.029350","0.026700","0.031500","0.026550","2.84M","9.93%"
"May 17, 2016","0.026700","0.024450","0.027600","0.024420","1.79M","9.20%"
"May 16, 2016","0.024450","0.021780","0.025650","0.021720","1.47M","12.26%"
"May 15, 2016","0.021780","0.022400","0.022950","0.021550","513.20K","-2.77%"
"May 14, 2016","0.022400","0.022990","0.023300","0.021290","1.03M","-2.57%"
"May 13, 2016","0.022990","0.022300","0.024420","0.021910","1.47M","3.09%"
"May 12, 2016","0.022300","0.022070","0.023350","0.021720","1.25M","1.04%"
"May 11, 2016","0.022070","0.020740","0.022130","0.020700","791.36K","6.41%"
"May 10, 2016","0.020740","0.020250","0.020990","0.019960","497.63K","2.42%"
"May 09, 2016","0.020250","0.020740","0.021200","0.019710","731.23K","-2.36%"
"May 08, 2016","0.020740","0.020390","0.021170","0.019400","823.78K","1.72%"
"May 07, 2016","0.020390","0.020080","0.020760","0.019920","606.68K","1.54%"
"May 06, 2016","0.020080","0.021960","0.022330","0.019300","1.25M","-8.56%"
"May 05, 2016","0.021960","0.021000","0.022600","0.020700","957.77K","4.57%"
"May 04, 2016","0.021000","0.020580","0.022500","0.020350","888.49K","2.04%"
"May 03, 2016","0.020580","0.022880","0.022970","0.020530","1.13M","-10.05%"
"May 02, 2016","0.022880","0.019510","0.023430","0.019440","2.36M","17.27%"
"May 01, 2016","0.019510","0.019940","0.020090","0.018650","1.03M","-2.16%"
"Apr 30, 2016","0.019940","0.016460","0.020870","0.016320","2.41M","21.14%"
"Apr 29, 2016","0.016460","0.016120","0.017300","0.015820","652.45K","2.11%"
"Apr 28, 2016","0.016120","0.017300","0.017990","0.016100","858.84K","-6.82%"
"Apr 27, 2016","0.017300","0.015830","0.017640","0.015670","1.55M","9.29%"
"Apr 26, 2016","0.015830","0.016000","0.016400","0.015130","1.32M","-1.06%"
"Apr 25, 2016","0.016000","0.017370","0.017720","0.015560","1.32M","-7.89%"
"Apr 24, 2016","0.017370","0.018580","0.018780","0.017300","643.26K","-6.51%"
"Apr 23, 2016","0.018580","0.017520","0.019230","0.017200","980.06K","6.05%"
"Apr 22, 2016","0.017520","0.017960","0.018730","0.017170","877.14K","-2.45%"
"Apr 21, 2016","0.017960","0.019400","0.019840","0.017600","861.54K","-7.42%"
"Apr 20, 2016","0.019400","0.019890","0.020290","0.018600","1.04M","-2.46%"
"Apr 19, 2016","0.019890","0.020820","0.021750","0.019730","800.08K","-4.47%"
"Apr 18, 2016","0.020820","0.022000","0.022250","0.019770","1.55M","-5.36%"
"Apr 17, 2016","0.022000","0.019990","0.022770","0.019800","1.45M","10.06%"
"Apr 16, 2016","0.019990","0.019210","0.020190","0.018700","600.71K","4.06%"
"Apr 15, 2016","0.019210","0.019810","0.020250","0.018710","891.15K","-3.03%"
"Apr 14, 2016","0.019810","0.018890","0.020840","0.018800","894.91K","4.87%"
"Apr 13, 2016","0.018890","0.017690","0.020590","0.016500","2.22M","6.78%"
"Apr 12, 2016","0.017690","0.020550","0.020550","0.016750","1.72M","-13.92%"
"Apr 11, 2016","0.020550","0.020920","0.021320","0.018850","942.99K","-1.77%"
"Apr 10, 2016","0.020920","0.021950","0.022100","0.017600","2.73M","-4.69%"
"Apr 09, 2016","0.021950","0.023250","0.024200","0.021230","1.06M","-5.59%"
"Apr 08, 2016","0.023250","0.023870","0.024600","0.022510","849.30K","-2.60%"
"Apr 07, 2016","0.023870","0.025460","0.025690","0.023390","673.39K","-6.25%"
"Apr 06, 2016","0.025460","0.024530","0.025900","0.024120","653.78K","3.79%"
"Apr 05, 2016","0.024530","0.026520","0.026690","0.023840","863.67K","-7.50%"
"Apr 04, 2016","0.026520","0.027520","0.027660","0.026220","342.81K","-3.63%"
"Apr 03, 2016","0.027520","0.027540","0.027880","0.027300","190.07K","-0.07%"
"Apr 02, 2016","0.027540","0.027970","0.027970","0.027000","259.55K","-1.54%"
"Apr 01, 2016","0.027970","0.027200","0.028500","0.027190","497.47K","2.83%"
"Mar 31, 2016","0.027200","0.028630","0.029000","0.026830","616.47K","-4.99%"
"Mar 30, 2016","0.028630","0.028300","0.029430","0.027510","900.61K","1.17%"
